7	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
8	Ἀθηναῖοι	Ἀθηναῖος	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
9	τοῖς	ὁ		number=PLURAL|gender=NEUTER|case=DATIVE	
10	παροῦσι	πάρειμι1	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=DATIVE	
11	πράγμασιν	πρᾶγμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
12	οὐδʼ	οὐδέ	ADV	_	
13	εἰ	εἰ	CONJ	_	
14	πάνυ	πάνυ	ADV	_	
15	φαύλως	φαῦλος	ADV	_	
16	ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
17	δοκεῖ	δοκέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ὃ	ὅς	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	γάρ	γάρ	ADV	_	
3	ἐστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	χείριστον	χείρων	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE|degree=SUPERLATIVE	
5	αὐτῶν	αὐτός	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
6	ἐκ	ἐκ	PREP	_	
7	τοῦ	ὁ		number=SINGULAR|gender=MASCULINE|case=GENITIVE	
8	παρεληλυθότος	παρέρχομαι	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
9	χρόνου	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
10	τοῦτο	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
11	πρὸς	πρός	PREP	_	
12	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
13	μέλλοντα	μέλλω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=ACCUSATIVE	
14	βέλτιστον	βέλτιστος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE|degree=SUPERLATIVE	
15	ὑπάρχει	ὑπάρχω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	τί	τις	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	οὖν	οὖν	ADV	_	
3	ἐστι	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	τοῦτο	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
1	ὅτι	ὅτι2	CONJ	_	
2	οὐδέν	οὐδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
3	ὦ	ὦ		_	
4	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
5	Ἀθηναῖοι	Ἀθηναῖος	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
6	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
7	δεόντων	δεῖ	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
8	ποιούντων	ποιέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
9	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
10	κακῶς	κακός	ADV	_	
11	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
12	πράγματʼ	πράγμα	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
13	ἔχει	ἔχω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
14	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ἐπεί	ἐπεί	CONJ	_	
2	τοι	τοι	ADV	_	
3	εἰ	εἰ	CONJ	_	
4	πάνθʼ	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἃ	ὅς	PRON	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
6	προσῆκε	προσίημι	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
7	πραττόντων	πράσσω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
8	οὕτως	οὕτως	ADV	_	
9	εἶχεν	ἔχω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
10	οὐδʼ	οὐδέ	ADV	_	
11	ἂν	ἄν1	ADV	_	
12	ἐλπὶς	ἐλπίς	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
13	ἦν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
14	αὐτὰ	αὐτός	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
15	βελτίω	βελτίων	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
16	γενέσθαι	γίγνομαι	VB	mood=INFINITIVE	
1	ἔπειτʼ	ἔπειτα	ADV	_	
2	ἐνθυμητέον	ἐνθυμητέον	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
3	καὶ	καί	ADV	_	
4	παρʼ	παρά	PREP	_	
5	ἄλλων	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	ἀκούουσι	ἀκούω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
7	καὶ	καί	CONJ	_	
8	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
9	εἰδόσιν	οἶδα	VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
10	αὐτοῖς	αὐτός	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
11	ἀναμιμνῃσκομένοις	ἀναμιμνήσκω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
12	ἡλίκην	ἡλίκος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
13	ποτʼ	πότε	ADV	_	
14	ἐχόντων	ἔχω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
15	δύναμιν	δύναμις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	Λακεδαιμονίων	Λακεδαιμόνιος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
17	ἐξ	ἐκ	PREP	_	
18	οὗ	ὅς	PRON	number=SINGULAR|gender=NEUTER|case=GENITIVE	
19	χρόνος	χρόνος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
20	οὐ	οὐ	ADV	_	
21	πολύς	πολύς	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
22	ὡς	ὡς	CONJ	_	
23	καλῶς	καλός	ADV	_	
24	καὶ	καί	CONJ	_	
25	προσηκόντως	προσηκόντως	ADV	_	
26	οὐδὲν	οὐδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
27	ἀνάξιον	ἀνάξιος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
28	ὑμεῖς	σύ	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
29	ἐπράξατε	πράσσω	VB	person=PERSON_2|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
30	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
31	πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
32	ἀλλʼ	ἀλλά	CONJ	_	
33	ὑπεμείναθʼ	ὑπεμένω	VB	person=PERSON_2|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
34	ὑπὲρ	ὑπέρ	PREP	_	
35	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
36	δικαίων	δίκαιος	ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
37	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
38	πρὸς	πρός	PREP	_	
39	ἐκείνους	ἐκεῖνος	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
40	πόλεμον	πόλεμος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
41	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	τίνος	τις	PRON	number=SINGULAR|case=GENITIVE	
2	οὖν	οὖν	ADV	_	
3	εἵνεκα	ἕνεκα	PREP	_	
4	ταῦτα	οὗτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	λέγω	λέγω3	VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ἵνʼ	ἵνα	CONJ	_	
2	ἴδητʼ	εἶδον	VB	person=PERSON_2|number=PLURAL|mood=SUBJUNCTIVE|voice=ACTIVE	
3	ὦ	ὦ		_	
4	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
5	Ἀθηναῖοι	Ἀθηναῖος	ADJ	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
6	καὶ	καί	CONJ	_	
7	θεάσησθε	θεάω	VB	person=PERSON_2|number=PLURAL|mood=SUBJUNCTIVE	
8	ὅτι	ὅτι2	CONJ	_	
9	οὐδὲν	οὐδείς	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
10	οὔ	οὐ	ADV	_	
11	-τε	τε	ADV	_	
12	φυλαττομένοις	φυλάσσω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
13	ὑμῖν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
14	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
15	φοβερόν	φοβερός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
16	οὔ	οὐ	ADV	_	
17	-τʼ	τε	CONJ	_	
18	ἂν	ἐάν	CONJ	_	
19	ὀλιγωρῆτε	ὀλιγωρέω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
20	τοιοῦτον	τοιοῦτος	PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
21	οἷον	οἷος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
22	ἂν	ἐάν	CONJ	_	
23	ὑμεῖς	σύ	PRON	person=PERSON_2|number=PLURAL|case=NOMINATIVE	
24	βούλοισθε	βούλομαι	VB	person=PERSON_2|number=PLURAL|tense=PR	
25	παραδείγμασι	παράδειγμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
26	χρώμενοι	χράομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
27	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
28	τότε	τότε	ADV	_	
29	ῥώμῃ	ῥώμη	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
30	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
31	Λακεδαιμονίων	Λακεδαιμόνιος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
32	ἧς	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
33	ἐκρατεῖτʼ	κρατέω	VB	person=PERSON_2|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
34	ἐκ	ἐκ	PREP	_	
35	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
36	προσέχειν	προσέχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
37	τοῖς	ὁ		number=PLURAL|gender=NEUTER|case=DATIVE	
38	πράγμασι	πρᾶγμα	NN	number=PLURAL|gender=NEUTER|case=DATIVE	
39	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
40	νοῦν	νόος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
41	καὶ	καί	CONJ	_	
42	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
43	νῦν	νῦν	ADV	_	
44	ὕβρει	ὕβρις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
45	τούτου	οὗτος	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
46	διʼ	διά	PREP	_	
47	ἣν	ὅς	PRON	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
48	ταραττόμεθʼ	ταράσσω	VB	person=PERSON_1|number=PLURAL|tense=PR|mood=INDICATIVE	
49	ἐκ	ἐκ	PREP	_	
50	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
51	μηδὲν	μηδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
52	φροντίζειν	φροντίζω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
53	ὧν	ὅς	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
54	ἐχρῆν	χρή	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
55	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	εἰ	εἰ	CONJ	_	
2	δέ	δέ	ADV	_	
3	τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	ὦ	ὦ		_	
6	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
7	Ἀθηναῖοι	Ἀθηναῖος	ADJ	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
8	δυσπολέμητον	δυσπολέμητος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	οἴεται	οἴομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
10	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
11	Φίλιππον	Φίλιππος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
13	σκοπῶν	σκοπέω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	τό	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
15	τε	τε	ADV	_	
16	πλῆθος	πλῆθος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
17	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
18	ὑπαρχούσης	ὑπάρχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=GENITIVE	
19	αὐτῷ	αὐτός	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
20	δυνάμεως	δύναμις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
21	καὶ	καί	CONJ	_	
22	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
23	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
24	χωρία	χωρίον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
25	πάντʼ	πᾶς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
26	ἀπολωλέναι	ἀπόλλυμι	VB	tense=PERF|mood=INFINITIVE|voice=ACTIVE	
27	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
28	πόλει	πόλις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
29	ὀρθῶς	ὀρθός	ADV	degree=POSITIVE	
30	μὲν	μέν	ADV	_	
31	οἴεται	οἴομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
32	λογισάσθω	λογίζομαι	VB	person=PERSON_3|number=SINGULAR|mood=IMPERATIVE	
33	μέντοι	μέντοι	ADV	_	
34	τοῦθʼ	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
35	ὅτι	ὅτι2	CONJ	_	
36	εἴχομέν	ἔχω	VB	person=PERSON_1|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
37	ποθʼ	πότε	ADV	_	
38	ἡμεῖς	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
39	ὦ	ὦ		_	
40	ἄνδρες	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
41	Ἀθηναῖοι	Ἀθηναῖος	ADJ	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
42	Πύδναν	Πύδνα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
43	καὶ	καί	ADV	_	
44	Ποτείδαιαν	Ποτειδαία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
45	καὶ	καί	ADV	_	
46	Μεθώνην	Μεθώνη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
47	καὶ	καί	CONJ	_	
48	πάντα	πᾶς	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
49	τὸν	ὁ		number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
50	τόπον	τόπος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
51	τοῦτον	οὗτος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
52	οἰκεῖον	οἰκεῖος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
53	κύκλῳ	κύκλος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
54	καὶ	καί	ADV	_	
55	πολλὰ	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
56	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
57	μετʼ	μετά	PREP	_	
58	ἐκείνου	ἐκεῖνος	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
59	νῦν	νῦν	ADV	_	
60	ὄντων	εἰμί	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
61	ἐθνῶν	ἔθνος	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
62	αὐτονομούμενα	αὐτονομέομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=NOMINATIVE	
63	κ-	καί	CONJ	_	
64	-ἀλεύθερʼ	ἐλεύθερος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE|degree=POSITIVE	
65	ὑπῆρχε	ὑπάρχω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
66	καὶ	καί	CONJ	_	
67	μᾶλλον	μᾶλλον	ADV	_	
68	ἡμῖν	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=DATIVE	
69	ἐβούλετʼ	βούλομαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
70	ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
71	οἰκείως	οἰκεῖος	ADV	_	
72	ἢ	ἤ1	CONJ	_	
73	ʼκείνῳ	ἐκεῖνος	PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
74	ἐβούλετʼ	βούλομαι	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
75	ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	εἰ	εἰ	CONJ	_	
2	τοίνυν	τοίνυν	ADV	_	
3	ὁ	ὁ		number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	Φίλιππος	Φίλιππος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	τότε	τότε	ADV	_	
6	ταύτην	οὗτος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	ἔσχε	ἔχω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
